selling_price,year,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual
290000,2017,20000,1,False,False,False,False,True,False,True,False,False,True
600000,2014,27483,1,False,True,False,False,False,True,False,False,False,True
470000,2019,8000,1,False,False,False,False,True,False,True,False,False,True
150000,2008,30000,1,False,False,False,False,True,False,True,False,False,True
180000,2014,56207,2,False,False,False,False,True,True,False,False,False,True
80000,2006,70000,1,False,False,False,False,True,False,True,False,False,True
875000,2018,1440,1,False,False,False,False,True,False,True,False,False,True
300000,2019,50000,1,False,False,False,False,True,False,True,False,False,True
2800000,2017,20000,1,False,True,False,False,False,False,True,False,True,False
1330000,2017,91195,1,False,True,False,False,False,True,False,False,False,True
220000,2011,63657,1,False,True,False,False,False,True,False,False,False,True
250000,2013,60000,1,False,True,False,False,False,False,True,False,False,True
919999,2016,75000,1,False,True,False,False,False,True,False,False,False,True
380000,2013,97248,1,False,False,False,False,True,True,False,False,False,True
450000,2012,46000,1,False,True,False,False,False,False,True,False,False,True
770000,2016,10000,1,False,False,False,False,True,False,True,False,True,False
550000,2018,80000,1,False,True,False,False,False,False,True,False,False,True
320000,2011,100000,2,False,True,False,False,False,False,True,False,False,True
400000,2013,35000,1,False,False,False,False,True,False,True,False,False,True
450000,2017,50000,1,False,False,False,False,True,False,True,False,True,False
220000,2011,90000,3,False,True,False,False,False,False,True,False,False,True
400000,2012,150000,2,False,True,False,False,False,False,True,False,False,True
530000,2013,89000,2,False,False,False,False,True,False,True,False,False,True
390000,2014,60000,2,False,True,False,False,False,False,True,False,False,True
185000,2012,100000,2,False,True,False,False,False,False,True,False,False,True
300000,2012,100000,2,False,False,False,False,True,False,True,False,False,True
575000,2014,90000,2,False,True,False,False,False,False,True,False,False,True
300000,2014,75000,1,False,False,False,False,True,False,True,False,False,True
425000,2017,36000,1,False,True,False,False,False,True,False,False,False,True
350000,2016,12000,1,False,False,False,False,True,False,True,False,False,True
550000,2017,12997,1,False,True,False,False,False,True,False,False,False,True
500000,2017,40000,1,False,False,False,False,True,False,True,False,True,False
600000,2015,60000,1,False,True,False,False,False,False,True,False,False,True
300000,2013,25000,2,False,True,False,False,False,False,True,False,False,True
1150000,2018,26430,1,False,True,False,False,False,True,False,False,False,True
475000,2015,24600,1,False,False,False,False,True,True,False,False,False,True
260000,2011,28481,1,False,False,False,False,True,True,False,False,False,True
350000,2013,100000,1,False,False,False,False,True,False,True,False,False,True
750000,2013,41988,1,False,True,False,False,False,True,False,False,False,True
180000,2009,30375,1,False,False,False,False,True,True,False,False,False,True
350000,2017,7658,1,False,False,False,False,True,True,False,False,True,False
611000,2017,34400,1,False,True,False,False,False,True,False,False,False,True
325000,2017,18500,1,False,False,False,False,True,True,False,False,False,True
225000,2012,48000,1,False,False,False,False,True,True,False,False,False,True
300000,2014,28942,1,False,False,False,False,True,True,False,False,True,False
400000,2017,50000,2,False,True,False,False,False,False,True,False,False,True
711000,2012,53600,1,False,True,False,False,False,True,False,False,False,True
851000,2015,53652,1,False,True,False,False,False,True,False,False,False,True
500000,2014,25000,1,False,False,False,False,True,False,True,False,False,True
250000,2007,80000,2,False,True,False,False,False,False,True,False,False,True
150000,2017,50000,1,False,False,False,False,True,False,True,False,False,True
610000,2016,15000,2,False,True,False,False,False,False,True,False,False,True
450000,2018,5000,1,False,False,False,False,True,False,True,False,False,True
744000,2017,106000,1,False,True,False,False,False,False,True,False,False,True
120000,2008,100000,3,False,False,False,False,True,False,True,False,False,True
220000,2016,60000,3,False,False,False,False,True,False,True,False,False,True
480000,2012,120000,4,False,True,False,False,False,False,True,False,False,True
370000,2017,82000,1,False,False,False,False,True,False,True,False,True,False
55000,2003,35000,2,False,True,False,False,False,False,True,False,False,True
125000,2013,205000,1,False,False,False,False,True,False,True,False,False,True
260000,2011,125000,3,False,True,False,False,False,False,True,False,False,True
350000,2015,130000,1,False,True,False,False,False,False,True,False,False,True
170000,2012,97000,2,True,False,False,False,False,False,True,False,False,True
350000,2015,90000,2,False,False,False,False,True,False,True,False,False,True
250000,2009,60000,3,False,False,False,False,True,False,True,False,False,True
170000,2013,60000,1,False,True,False,False,False,False,True,False,False,True
1300000,2018,35000,1,False,True,False,False,False,False,True,False,False,True
550000,2019,25000,1,False,False,False,False,True,False,True,False,False,True
400000,2017,15000,1,False,False,False,False,True,False,True,False,False,True
120000,2011,20000,1,False,False,False,False,True,False,True,False,False,True
120000,2011,20000,1,False,False,False,False,True,False,True,False,False,True
275000,2010,70000,1,False,False,False,False,True,False,True,False,False,True
285000,2016,90000,1,False,False,False,False,True,False,True,False,False,True
900000,2016,80000,1,False,True,False,False,False,False,True,False,False,True
2500000,2014,79500,2,False,True,False,False,False,False,True,False,True,False
620000,2013,70000,2,False,True,False,False,False,False,True,False,False,True
1700000,2018,5000,1,False,True,False,False,False,False,True,False,False,True
650000,2018,15000,1,False,False,False,False,True,False,True,False,False,True
500000,2014,35000,1,False,False,False,False,True,False,True,False,False,True
250000,2009,120000,2,False,True,False,False,False,False,True,False,False,True
950000,2018,15000,2,False,True,False,False,False,False,True,False,False,True
320000,2015,60000,1,False,False,False,False,True,False,True,False,False,True
450000,2013,120000,1,False,True,False,False,False,False,True,False,False,True
350000,2016,90000,1,False,True,False,False,False,False,True,False,False,True
400000,2015,90000,1,False,False,False,False,True,False,True,False,False,True
200000,2018,10000,1,False,False,False,False,True,False,True,False,False,True
250000,2009,72000,2,False,True,False,False,False,False,True,False,False,True
550000,2011,197000,2,False,False,False,False,True,False,True,False,False,True
85000,1999,70000,2,False,False,False,False,True,False,True,False,False,True
52000,2001,50000,3,False,False,False,False,True,False,True,False,False,True
1200000,2017,50000,1,False,True,False,False,False,False,True,False,True,False
450000,2011,60000,3,False,False,False,False,True,False,True,False,True,False
615000,2018,40000,1,False,False,False,False,True,False,True,False,False,True
400000,2012,60000,2,False,True,False,False,False,False,True,False,False,True
60000,2013,40000,1,False,False,False,False,True,False,True,False,False,True
500000,2017,9161,1,False,False,False,False,True,False,True,False,False,True
600000,2015,45000,1,False,False,False,False,True,False,True,False,False,True
110000,2010,110000,1,False,False,False,False,True,False,True,False,False,True
175000,2013,80000,1,False,False,False,False,True,False,True,False,False,True
325000,2011,100000,2,False,True,False,False,False,False,True,False,False,True
425000,2017,90000,1,False,True,False,False,False,False,True,False,False,True
160000,2009,70000,3,True,False,False,False,False,False,True,False,False,True
100000,2007,80000,3,False,False,False,False,True,False,True,False,False,True
390000,2014,110000,2,False,True,False,False,False,False,True,False,False,True
400000,2017,50000,1,False,False,False,False,True,False,True,False,False,True
509999,2018,5000,1,False,False,False,False,True,False,True,False,False,True
150000,2008,90000,3,False,False,False,False,True,False,True,False,False,True
110000,2009,120000,1,False,False,False,False,True,False,True,False,False,True
450000,2013,80000,1,False,True,False,False,False,False,True,False,False,True
400000,2017,38000,2,False,False,False,False,True,False,True,False,False,True
140000,2009,120000,1,False,False,False,False,True,False,True,False,False,True
130000,2011,90000,1,False,True,False,False,False,False,True,False,False,True
160000,2017,50000,1,False,False,False,False,True,False,True,False,False,True
150000,2016,60000,1,False,False,False,False,True,False,True,False,False,True
500000,2013,100000,2,False,True,False,False,False,False,True,False,False,True
40000,2011,19000,1,False,False,False,False,True,False,True,False,False,True
140000,2006,200000,3,False,True,False,False,False,False,True,False,False,True
227000,2015,70000,2,False,True,False,False,False,False,True,False,False,True
285000,2011,50000,2,False,True,False,False,False,False,True,False,False,True
155000,2012,19077,2,False,False,False,False,True,False,True,False,False,True
210000,2016,30000,1,False,False,False,False,True,False,True,False,False,True
140000,2009,80000,2,False,False,False,False,True,False,True,False,False,True
940000,2015,128000,1,False,True,False,False,False,False,True,False,False,True
750000,2013,80000,1,False,True,False,False,False,False,True,False,False,True
610000,2016,100000,1,False,True,False,False,False,False,True,False,False,True
450000,2015,50000,1,False,True,False,False,False,False,True,False,False,True
409999,2012,56000,1,False,True,False,False,False,False,True,False,False,True
100000,2018,21302,1,False,False,False,False,True,False,True,False,False,True
300000,2018,10500,1,False,False,False,False,True,False,True,False,False,True
400000,2013,107000,1,False,True,False,False,False,False,True,False,False,True
210000,2010,60000,2,False,False,False,False,True,False,True,False,False,True
90000,2006,120000,2,False,False,False,False,True,False,True,False,False,True
222000,2010,70000,1,False,False,False,False,True,False,True,False,False,True
240000,2015,50000,2,False,False,False,False,True,False,True,False,False,True
450000,2013,70000,2,False,True,False,False,False,False,True,False,False,True
450000,2013,1000,2,False,True,False,False,False,True,False,False,False,True
3800000,2018,10000,1,False,True,False,False,False,True,False,False,True,False
1580000,2013,86000,1,False,True,False,False,False,True,False,False,True,False
4950000,2019,30000,1,False,True,False,False,False,True,False,False,True,False
535000,2016,52600,1,False,True,False,False,False,False,True,False,False,True
225000,2012,110000,2,False,False,False,False,True,False,True,False,False,True
550000,2017,19890,1,False,False,False,False,True,True,False,False,True,False
670000,2016,7104,1,False,False,False,False,True,False,False,True,False,True
625000,2015,11918,1,False,False,False,False,True,False,False,True,False,True
520000,2017,10510,1,False,False,False,False,True,True,False,False,True,False
239000,2016,41000,1,False,False,False,False,True,True,False,False,False,True
2600000,2017,47162,1,False,True,False,False,False,False,False,True,True,False
750000,2015,45974,1,False,True,False,False,False,False,False,True,False,True
229999,2012,49824,1,False,False,False,False,True,True,False,False,False,True
1300000,2013,58500,1,False,True,False,False,False,True,False,False,True,False
80000,2005,56580,1,False,False,False,False,True,True,False,False,False,True
385000,2012,52000,1,False,True,False,False,False,True,False,False,False,True
760000,2015,55340,1,False,False,False,False,True,False,False,True,False,True
600000,2017,46507,1,False,True,False,False,False,False,False,True,False,True
450000,2013,1000,2,False,True,False,False,False,True,False,False,False,True
3800000,2018,10000,1,False,True,False,False,False,True,False,False,True,False
1580000,2013,86000,1,False,True,False,False,False,True,False,False,True,False
4950000,2019,30000,1,False,True,False,False,False,True,False,False,True,False
535000,2016,52600,1,False,True,False,False,False,False,True,False,False,True
225000,2012,110000,2,False,False,False,False,True,False,True,False,False,True
550000,2017,19890,1,False,False,False,False,True,True,False,False,True,False
670000,2016,7104,1,False,False,False,False,True,False,False,True,False,True
625000,2015,11918,1,False,False,False,False,True,False,False,True,False,True
520000,2017,10510,1,False,False,False,False,True,True,False,False,True,False
239000,2016,41000,1,False,False,False,False,True,True,False,False,False,True
2600000,2017,47162,1,False,True,False,False,False,False,False,True,True,False
750000,2015,45974,1,False,True,False,False,False,False,False,True,False,True
229999,2012,49824,1,False,False,False,False,True,True,False,False,False,True
1300000,2013,58500,1,False,True,False,False,False,True,False,False,True,False
80000,2005,56580,1,False,False,False,False,True,True,False,False,False,True
385000,2012,52000,1,False,True,False,False,False,True,False,False,False,True
760000,2015,55340,1,False,False,False,False,True,False,False,True,False,True
600000,2017,46507,1,False,True,False,False,False,False,False,True,False,True
735000,2012,55300,1,False,True,False,False,False,True,False,False,True,False
285000,2012,74300,1,False,True,False,False,False,True,False,False,False,True
350000,2010,48781,1,False,False,False,False,True,True,False,False,False,True
290000,2010,87620,1,False,True,False,False,False,True,False,False,True,False
890000,2017,40219,1,False,True,False,False,False,True,False,False,True,False
385000,2011,11473,1,False,False,False,False,True,True,False,False,False,True
425000,2017,8352,1,False,False,False,False,True,True,False,False,False,True
525000,2017,9745,1,False,False,False,False,True,True,False,False,True,False
550000,2017,9748,1,False,False,False,False,True,True,False,False,False,True
271000,2012,49000,1,False,False,False,False,True,True,False,False,False,True
1490000,2018,20694,1,False,True,False,False,False,True,False,False,False,True
490000,2015,31080,1,False,False,False,False,True,True,False,False,False,True
260000,2014,37605,1,False,False,False,False,True,True,False,False,False,True
455000,2014,55850,1,False,True,False,False,False,True,False,False,False,True
75000,2010,58850,1,False,False,False,False,True,True,False,False,False,True
421000,2015,23839,1,False,False,False,False,True,True,False,False,False,True
550000,2016,54000,1,False,True,False,False,False,True,False,False,False,True
330000,2013,38000,1,False,False,False,False,True,True,False,False,True,False
390000,2012,45454,1,False,True,False,False,False,True,False,False,False,True
599000,2015,46957,1,False,True,False,False,False,True,False,False,True,False
110000,2007,60000,4,False,False,False,False,True,False,True,False,False,True
250000,2016,25000,1,False,False,False,False,True,False,True,False,False,True
600000,2012,110000,4,False,True,False,False,False,False,True,False,False,True
280000,2008,190000,2,False,True,False,False,False,False,True,False,False,True
2700000,2018,25000,1,False,True,False,False,False,False,True,False,True,False
80000,2008,90000,1,False,False,False,False,True,False,True,False,False,True
350000,2019,5000,1,False,False,False,False,True,False,True,False,False,True
475000,2015,60000,1,False,True,False,False,False,False,True,False,False,True
4700000,2020,1500,1,False,True,False,False,False,False,True,False,True,False
500000,2018,50000,1,False,True,False,False,False,False,True,False,False,True
250000,2014,120000,1,False,True,False,False,False,False,True,False,False,True
100000,2005,120000,2,False,True,False,False,False,False,True,False,False,True
350000,2019,5000,1,False,False,False,False,True,False,True,False,False,True
4000000,2014,47000,1,False,True,False,False,False,False,True,False,True,False
1900000,2017,20000,1,False,False,False,False,True,False,True,False,True,False
95000,2005,120000,2,False,False,False,False,True,False,True,False,False,True
409999,2015,58000,1,False,True,False,False,False,False,True,False,False,True
1050000,2018,35000,1,False,True,False,False,False,False,True,False,False,True
320000,2017,30000,1,False,False,False,False,True,False,True,False,False,True
1000000,2019,10000,1,False,True,False,False,False,False,True,False,False,True
1770000,2017,25000,1,False,True,False,False,False,False,True,False,False,True
950000,2018,20000,1,False,True,False,False,False,False,True,False,False,True
750000,2018,50000,1,False,True,False,False,False,False,True,False,False,True
220000,2014,42000,1,False,False,False,False,True,False,True,False,False,True
1000000,2017,50000,1,False,True,False,False,False,False,True,False,False,True
660000,2017,116000,1,False,True,False,False,False,False,True,False,False,True
716000,2015,100000,1,False,True,False,False,False,False,True,False,False,True
675000,2015,66000,1,False,False,False,False,True,False,True,False,False,True
385000,2010,110000,3,False,True,False,False,False,False,True,False,False,True
325000,2014,70000,1,False,True,False,False,False,False,True,False,False,True
950000,2015,60000,1,False,True,False,False,False,False,True,False,False,True
400000,2007,110000,4,False,True,False,False,False,False,True,False,True,False
250000,2014,25000,1,False,True,False,False,False,False,True,False,False,True
4000000,2018,68000,1,False,False,False,False,True,False,True,False,True,False
210000,2014,20000,1,False,False,False,False,True,False,True,False,False,True
147000,2011,110000,2,False,False,False,False,True,False,True,False,False,True
725000,2018,26350,1,False,True,False,False,False,False,True,False,False,True
550000,2012,90000,1,False,True,False,False,False,False,True,False,False,True
475000,2016,25000,1,False,False,False,False,True,False,True,False,False,True
250000,2014,50000,2,False,False,False,False,True,False,True,False,False,True
70000,2006,60000,2,False,False,False,False,True,False,True,False,False,True
160000,2012,70000,3,False,False,False,False,True,False,True,False,False,True
1000000,2011,90000,2,False,True,False,False,False,False,True,False,True,False
68000,2001,70000,1,False,False,False,False,True,False,True,False,False,True
500000,2017,26500,1,False,False,False,False,True,False,True,False,False,True
170000,2013,60000,1,False,True,False,False,False,False,True,False,False,True
1300000,2018,35000,1,False,True,False,False,False,False,True,False,False,True
1050000,2020,10000,1,False,True,False,False,False,False,True,False,False,True
300000,2009,15000,1,False,False,False,False,True,False,True,False,False,True
600000,2016,25000,1,False,False,False,False,True,False,True,False,False,True
900000,2017,50000,1,False,True,False,False,False,False,True,False,False,True
550000,2019,25000,1,False,False,False,False,True,False,True,False,False,True
100000,2007,52000,2,False,False,False,False,True,False,True,False,False,True
400000,2017,15000,1,False,False,False,False,True,False,True,False,False,True
120000,2011,20000,1,False,False,False,False,True,False,True,False,False,True
300000,2013,90000,1,False,True,False,False,False,False,True,False,False,True
140000,2011,60000,2,False,True,False,False,False,False,True,False,False,True
640000,2015,23000,1,False,False,False,False,True,False,True,False,False,True
380000,2018,22155,1,False,False,False,False,True,False,True,False,False,True
120000,2011,20000,1,False,False,False,False,True,False,True,False,False,True
650000,2018,70000,1,False,False,False,False,True,False,True,False,False,True
150000,2009,60000,2,False,False,False,False,True,False,True,False,False,True
550000,2018,35000,1,False,False,False,False,True,False,True,False,False,True
650000,2012,71042,1,False,True,False,False,False,True,False,False,False,True
1025000,2012,167870,2,False,True,False,False,False,True,False,False,False,True
195000,2011,133564,1,False,True,False,False,False,True,False,False,False,True
3800000,2018,10000,1,False,True,False,False,False,True,False,False,True,False
1490000,2013,40000,1,False,True,False,False,False,True,False,False,True,False
4950000,2019,30000,1,False,True,False,False,False,True,False,False,True,False
1140000,2018,23038,1,False,False,False,False,True,False,False,True,True,False
95000,2011,70000,1,False,True,False,False,False,False,True,False,False,True
3050000,2017,30000,1,False,True,False,False,False,False,True,False,True,False
550000,2017,19890,1,False,False,False,False,True,True,False,False,True,False
625000,2015,11918,1,False,False,False,False,True,False,False,True,False,True
520000,2017,10510,1,False,False,False,False,True,True,False,False,True,False
239000,2016,41000,1,False,False,False,False,True,True,False,False,False,True
2600000,2017,47162,1,False,True,False,False,False,False,False,True,True,False
229999,2012,49824,1,False,False,False,False,True,True,False,False,False,True
1300000,2013,58500,1,False,True,False,False,False,True,False,False,True,False
585000,2017,43608,1,False,False,False,False,True,False,False,True,False,True
825000,2018,11212,1,False,False,False,False,True,False,False,True,True,False
280000,2013,52000,1,False,True,False,False,False,True,False,False,False,True
725000,2016,49217,1,False,False,False,False,True,False,False,True,False,True
300000,2015,90000,1,False,True,False,False,False,False,True,False,False,True
375000,2015,70000,1,False,False,False,False,True,False,True,False,False,True
310000,2003,90000,4,False,False,False,False,True,False,True,False,False,True
375000,2011,190000,3,False,True,False,False,False,False,True,False,False,True
1950000,2016,106000,1,False,True,False,False,False,False,True,False,True,False
400000,2012,80000,2,False,True,False,False,False,False,True,False,False,True
550000,2014,80000,2,False,True,False,False,False,False,True,False,False,True
270000,2018,20000,1,False,False,False,False,True,False,True,False,False,True
555000,2012,110000,2,False,True,False,False,False,False,True,False,False,True
500000,2013,60000,2,False,True,False,False,False,False,True,False,False,True
400000,2010,130000,2,False,True,False,False,False,False,True,False,True,False
280000,2017,28838,1,False,False,False,False,True,False,True,False,False,True
80000,2008,200000,1,False,False,False,False,True,False,True,False,False,True
55000,2006,100000,1,False,True,False,False,False,False,True,False,False,True
250000,2014,50000,1,False,False,False,False,True,False,True,False,False,True
250000,2010,190000,4,False,True,False,False,False,False,True,False,False,True
95000,2007,100000,2,False,True,False,False,False,False,True,False,False,True
725000,2014,135000,2,False,True,False,False,False,False,True,False,False,True
320000,2015,50000,3,False,True,False,False,False,False,True,False,False,True
1200000,2014,135000,3,False,True,False,False,False,False,True,False,True,False
160000,2012,50000,1,False,True,False,False,False,False,True,False,False,True
790000,2018,19571,1,False,True,False,False,False,True,False,False,False,True
1200000,2018,29600,1,False,False,False,False,True,True,False,False,False,True
175000,2011,70000,1,False,False,False,False,True,False,True,False,False,True
950000,2018,15000,1,False,True,False,False,False,False,True,False,True,False
340000,2019,50000,1,False,False,False,False,True,False,True,False,False,True
825000,2017,13500,1,False,True,False,False,False,False,True,False,False,True
3100000,2018,22000,1,False,False,False,False,True,False,True,False,True,False
780000,2018,25000,1,False,True,False,False,False,True,False,False,False,True
350000,2010,80000,3,False,False,False,False,True,False,True,False,True,False
690000,2018,39000,1,False,False,False,False,True,True,False,False,False,True
245000,2016,60000,1,False,False,False,False,True,False,True,False,False,True
790000,2018,49000,1,False,True,False,False,False,True,False,False,False,True
680000,2018,48600,1,False,False,False,False,True,True,False,False,False,True
540000,2017,20000,2,False,False,False,False,True,False,True,False,False,True
425000,2016,25000,1,False,False,False,False,True,False,True,False,False,True
140000,2008,120000,1,False,False,False,False,True,False,True,False,False,True
1100000,2019,30000,1,False,True,False,False,False,False,True,False,False,True
715000,2015,35000,1,False,True,False,False,False,False,True,False,False,True
1580000,2013,86000,1,False,True,False,False,False,True,False,False,True,False
1750000,2015,127643,1,False,True,False,False,False,True,False,False,True,False
400000,2018,54000,2,False,False,False,False,True,True,False,False,False,True
1750000,2014,102354,1,False,True,False,False,False,True,False,False,True,False
1850000,2014,62237,1,False,False,False,False,True,True,False,False,True,False
114999,2005,90000,2,False,False,False,False,True,True,False,False,False,True
950000,2018,21394,1,False,True,False,False,False,True,False,False,False,True
310000,2015,32686,1,False,False,False,False,True,True,False,False,False,True
575000,2006,1001,1,False,True,False,False,False,True,False,False,False,True
490000,2017,22000,1,False,True,False,False,False,True,False,False,False,True
480000,2017,53261,1,False,False,False,False,True,True,False,False,False,True
3500000,2016,53000,1,False,True,False,False,False,True,False,False,True,False
370000,2018,10000,1,False,False,False,False,True,True,False,False,False,True
835000,2017,14000,1,False,True,False,False,False,True,False,False,False,True
650000,2017,44000,1,False,False,False,False,True,True,False,False,False,True
670000,2014,39895,1,False,True,False,False,False,True,False,False,False,True
950000,2017,73000,1,False,True,False,False,False,True,False,False,True,False
690000,2014,17000,1,False,False,False,False,True,True,False,False,False,True
670000,2017,18591,1,False,False,False,False,True,True,False,False,False,True
925000,2017,26766,1,False,True,False,False,False,True,False,False,False,True
250000,2015,30000,1,False,False,False,False,True,False,True,False,False,True
509999,2016,42000,1,False,True,False,False,False,False,True,False,False,True
520000,2014,110000,1,False,True,False,False,False,False,True,False,False,True
100000,2005,100000,1,False,True,False,False,False,False,True,False,False,True
85000,2006,300000,2,False,True,False,False,False,False,True,False,False,True
130000,2009,110000,3,False,True,False,False,False,False,True,False,False,True
950000,2018,27620,1,False,True,False,False,False,True,False,False,False,True
450000,2015,70000,1,False,False,False,False,True,False,True,False,False,True
320000,2012,50000,2,False,False,False,False,True,False,True,False,False,True
480000,2015,50000,1,False,True,False,False,False,False,True,False,False,True
2490000,2014,46000,1,False,True,False,False,False,False,True,False,True,False
790000,2012,82000,1,False,True,False,False,False,False,True,False,False,True
120000,2016,120000,1,False,False,False,False,True,False,True,False,False,True
75000,2006,80000,3,False,False,False,False,True,False,True,False,False,True
99000,2010,70000,1,False,False,False,False,True,False,True,False,False,True
1015000,2018,20000,1,False,True,False,False,False,False,True,False,False,True
250000,2013,200000,2,False,True,False,False,False,False,True,False,False,True
520000,2011,120000,1,False,True,False,False,False,False,True,False,False,True
1100000,2018,30000,1,False,True,False,False,False,False,True,False,True,False
200000,2005,223000,1,False,True,False,False,False,False,True,False,False,True
525000,2016,60000,1,False,True,False,False,False,False,True,False,False,True
500000,2016,40000,1,False,False,False,False,True,False,True,False,False,True
675000,2016,161327,1,False,True,False,False,False,False,True,False,False,True
150000,2009,60000,3,False,False,False,False,True,False,True,False,False,True
250000,2007,50000,1,False,True,False,False,False,False,True,False,False,True
450000,2018,6000,1,False,False,False,False,True,False,True,False,False,True
150000,2009,68000,2,False,False,False,False,True,False,True,False,False,True
200000,2012,85000,1,False,True,False,False,False,False,True,False,False,True
525000,2011,70000,1,False,True,False,False,False,False,True,False,True,False
60000,1999,35000,2,False,False,False,False,True,False,True,False,False,True
180000,2010,100000,2,False,True,False,False,False,False,True,False,False,True
475000,2015,110000,1,False,True,False,False,False,False,True,False,False,True
380000,2010,195000,2,False,True,False,False,False,False,True,False,True,False
285000,2015,46000,2,False,False,False,False,True,False,True,False,False,True
91200,2008,60000,2,False,False,False,False,True,False,True,False,False,True
250000,2017,46000,1,False,False,False,False,True,False,True,False,False,True
400000,2015,42000,1,False,True,False,False,False,False,True,False,False,True
160000,2006,90000,2,False,False,False,False,True,False,True,False,True,False
650000,2012,85000,2,False,True,False,False,False,False,True,False,False,True
409999,2012,120000,3,False,True,False,False,False,False,True,False,False,True
425000,2013,72000,1,False,True,False,False,False,False,True,False,False,True
250000,2013,71000,2,True,False,False,False,False,False,True,False,False,True
200000,2009,110000,4,False,False,False,False,True,False,True,False,False,True
250000,2013,71000,2,True,False,False,False,False,False,True,False,False,True
130000,2010,144000,4,False,True,False,False,False,False,True,False,False,True
260000,2017,30000,1,False,False,False,False,True,True,False,False,False,True
155000,2007,65000,1,False,False,False,False,True,True,False,False,False,True
450000,2015,38000,1,False,True,False,False,False,False,True,False,False,True
220000,2012,90000,2,False,False,False,False,True,False,True,False,False,True
650000,2018,37000,1,False,True,False,False,False,True,False,False,False,True
285000,2018,30000,1,False,False,False,False,True,True,False,False,False,True
725000,2018,26000,1,False,False,False,False,True,True,False,False,True,False
625000,2016,30000,1,False,False,False,False,True,True,False,False,False,True
550000,2016,23000,1,False,False,False,False,True,True,False,False,False,True
240000,2012,40000,1,False,False,False,False,True,True,False,False,False,True
600000,2014,27000,1,False,True,False,False,False,True,False,False,False,True
350000,2012,65000,1,False,True,False,False,False,True,False,False,False,True
245000,2015,32000,1,False,False,False,False,True,True,False,False,False,True
600000,2016,56000,1,False,True,False,False,False,True,False,False,False,True
2400000,2017,30000,1,False,True,False,False,False,False,True,False,True,False
620000,2014,80000,1,False,True,False,False,False,True,False,False,False,True
395000,2014,52000,2,False,False,False,False,True,True,False,False,False,True
635000,2014,13250,1,False,False,False,False,True,True,False,False,False,True
180000,2011,36000,1,False,False,False,False,True,True,False,False,False,True
484999,2015,73000,2,False,True,False,False,False,True,False,False,False,True
110000,2004,60000,1,False,False,False,False,True,False,True,False,False,True
150000,2006,60000,2,False,False,False,False,True,False,True,False,False,True
400000,2012,110000,1,False,True,False,False,False,False,True,False,False,True
200000,2012,70000,2,False,True,False,False,False,False,True,False,False,True
302000,2013,60000,2,False,True,False,False,False,False,True,False,False,True
215000,2011,90000,4,False,True,False,False,False,False,True,False,False,True
155000,2004,80000,2,False,False,False,False,True,False,True,False,False,True
1000000,2014,101000,2,False,True,False,False,False,False,True,False,False,True
550000,2018,44000,1,False,True,False,False,False,False,True,False,False,True
200000,2006,45000,1,False,False,False,False,True,False,True,False,False,True
750000,2017,120000,1,False,True,False,False,False,False,True,False,False,True
90000,2005,90000,2,False,False,False,False,True,False,True,False,False,True
80000,2007,120000,2,False,False,False,False,True,False,True,False,False,True
229999,2013,13500,1,False,False,False,False,True,False,True,False,False,True
350000,2017,10000,1,False,False,False,False,True,False,True,False,False,True
325000,2015,25000,3,False,False,False,False,True,False,True,False,False,True
450000,2018,8500,1,False,False,False,False,True,False,True,False,False,True
250000,2012,120000,1,False,True,False,False,False,False,True,False,False,True
225000,2012,120000,1,False,True,False,False,False,False,True,False,False,True
150000,2009,90246,3,False,False,False,False,True,False,True,False,False,True
110000,2008,90000,2,False,False,False,False,True,False,True,False,False,True
150000,2010,40000,2,False,False,False,False,True,False,True,False,False,True
165000,2000,60000,4,False,False,False,False,True,False,True,False,False,True
610000,2017,32000,2,False,True,False,False,False,False,True,False,False,True
170000,2013,60400,1,False,True,False,False,False,False,True,False,False,True
150000,2008,70950,2,False,True,False,False,False,False,True,False,False,True
300000,2013,90000,1,False,True,False,False,False,False,True,False,False,True
375000,2015,72000,1,False,True,False,False,False,False,True,False,False,True
390000,2013,90000,1,False,True,False,False,False,False,True,False,False,True
600000,2017,10000,1,False,False,False,False,True,False,True,False,False,True
204999,2014,25000,2,False,False,False,False,True,False,True,False,False,True
270000,2009,80000,2,False,True,False,False,False,False,True,False,False,True
375000,2017,10000,1,False,False,False,False,True,False,True,False,False,True
700000,2020,1100,1,False,False,False,False,True,False,True,False,False,True
455000,2017,40000,1,False,False,False,False,True,False,True,False,False,True
375000,2017,10000,1,False,False,False,False,True,False,True,False,False,True
341000,2014,31491,1,False,False,False,False,True,False,True,False,False,True
200000,2014,107143,2,False,True,False,False,False,False,True,False,False,True
450000,2017,15000,1,False,False,False,False,True,False,True,False,True,False
170000,2012,50000,2,False,False,False,False,True,False,True,False,False,True
1900000,2017,100000,1,False,True,False,False,False,False,True,False,False,True
500000,2016,60000,1,False,True,False,False,False,False,True,False,False,True
819999,2016,85000,1,False,True,False,False,False,False,True,False,False,True
351000,2014,40000,2,False,False,False,False,True,False,True,False,False,True
195000,2011,80000,2,False,False,False,False,True,False,True,False,False,True
250000,2008,82000,2,False,True,False,False,False,False,True,False,False,True
